time_stamp,chwshdr,chwrhdr,chwfhdr,cwshdr,cwrhdr,cwfhdr,ch1kw,ch2kw,chwp1kw,chwp2kw,cwp1kw,cwp2kw,ct1kw,ct2kw
2017-03-01 18:11:00,6.98872,11.4948,558.5,27.142,31.996,607.525,95.232,0.302,4.16,0.0106875,3.904,0.01075,4.48,4.224
2017-03-01 18:12:00,6.97852,11.4805,560.69,27.1518,31.9763,605.333,95.744,0.306,4.16,0.01075,3.92,0.009625,4.48,4.192
2017-03-01 18:13:00,6.99748,11.4661,575.545,27.1401,32.0037,603.439,96.256,0.302,4.16,0.0106875,3.92,0.0108125,4.416,4.16
2017-03-01 18:14:00,7.02398,11.4639,563.381,27.1499,32.0567,604.813,96.768,0.302,4.128,0.01025,3.92,0.00975,4.448,4.128
2017-03-01 18:15:00,6.95353,11.378,555.55,27.153,32.0133,604.423,94.72,0.308,4.048,0.0108125,3.936,0.009875,4.416,4.224
2017-03-01 18:16:00,6.85782,11.2253,509.789,27.1505,31.9144,605.04,88.576,0.304,4.032,0.0109375,3.936,0.00975,4.512,4.192
2017-03-01 18:17:00,6.73307,11.0479,507.581,27.1433,31.5858,605.366,83.968,0.304,4,0.0113125,3.904,0.01025,4.48,4.16
2017-03-01 18:18:00,6.73497,11.0305,500.944,27.154,31.4199,603.152,79.36,0.296,4,0.01025,3.904,0.009875,4.448,4.16
2017-03-01 18:19:00,6.76157,10.9532,504.386,27.1239,31.2436,605.163,80.384,0.302,4.032,0.010125,3.92,0.0105,4.448,4.224
2017-03-01 18:20:00,6.77649,10.8682,505.599,27.1488,31.2464,603.762,76.288,0.302,3.984,0.0110625,3.952,0.010125,4.448,4.192
2017-03-01 18:21:00,6.81544,10.7787,498.76,27.1579,31.1195,602.638,75.776,0.312,4,0.0109375,3.904,0.010375,4.512,4.192
2017-03-01 18:22:00,6.75586,10.664,505.68,27.1662,31.0122,601.485,74.24,0.312,4,0.0103125,3.904,0.01075,4.48,4.128
2017-03-01 18:23:00,6.80429,10.4008,502.658,27.1272,31.0118,604.291,70.656,0.308,4,0.011625,3.92,0.0104375,4.48,4.224
2017-03-01 18:24:00,6.8041,10.2702,498.998,27.0715,30.7551,601.805,38.656,0.304,4,0.0111875,3.92,0.01025,4.48,4.224
2017-03-01 18:25:00,7.82218,10.145,503.3,27.0193,29.5213,600.751,60.672,0.3,4.016,0.0105625,3.92,0.01,4.448,4.192
2017-03-01 18:26:00,7.29365,10.0708,501.756,26.9672,30.4086,600.814,63.744,0.294,4,0.01125,3.904,0.0094375,4.512,4.16
2017-03-01 18:27:00,6.8021,10.0799,500.781,26.9258,29.898,600.101,55.04,0.306,3.984,0.0109375,3.904,0.010625,4.48,0.616
2017-03-01 18:28:00,7.06636,10.0428,500.706,26.8932,30.2744,557.007,60.416,0.3,4.032,0.011625,3.872,0.0111875,4.448,0.0535
2017-03-01 18:29:00,6.85486,10.027,504.253,26.8363,30.1834,555.102,49.408,0.31,4,0.012875,3.888,0.0098125,4.48,0.05275
2017-03-01 18:30:00,7.12668,9.99782,496.917,26.599,29.7804,556.503,0.436,0.318,4,0.011375,3.856,0.0098125,4.512,0.053
2017-03-01 18:31:00,8.87254,9.89713,505.394,26.7369,27.0823,554.177,0.836,0.304,4,0.0105,3.856,0.009875,4.544,0.05275
2017-03-01 18:32:00,9.80789,9.89183,2.60509,26.7625,26.9083,-2.24515,0.396,0.296,0.0154375,0.0111875,0.019125,0.0100625,4.544,0.05325
2017-03-01 18:33:00,9.79869,9.89239,2.587,26.7602,26.9179,-2.20286,0.386,0.302,0.013125,0.010625,0.017375,0.0098125,0.04325,0.0525
2017-03-01 18:34:00,9.78165,9.89296,2.56588,26.7594,26.9256,-2.19684,0.39,0.312,0.0131875,0.0115,0.015375,0.0101875,0.043,0.052
2017-03-01 18:35:00,9.77851,9.89363,2.54779,26.7608,26.9345,-2.19985,0.384,0.304,0.012625,0.0124375,0.016875,0.0105625,0.0425,0.05325
2017-03-01 18:36:00,9.77716,9.89634,2.587,26.761,26.939,-2.18174,0.368,0.306,0.0120625,0.0109375,0.016625,0.0101875,0.042,0.05175
2017-03-01 18:37:00,9.77526,9.89826,2.52967,26.7616,26.9427,-2.22401,0.384,0.308,0.012125,0.0101875,0.0154375,0.0105625,0.04225,0.05225
2017-03-01 18:38:00,9.77481,9.89871,2.54175,26.7615,26.9433,-2.21796,0.394,0.304,0.013,0.010875,0.0159375,0.0104375,0.0415,0.052
2017-03-01 18:39:00,9.7728,9.89894,2.58096,26.7622,26.9428,-2.19684,0.374,0.326,0.0129375,0.0101875,0.016125,0.010625,0.04225,0.052
2017-03-01 18:40:00,9.77235,9.90006,2.587,26.7615,26.9476,-2.19985,0.392,0.298,0.0125,0.01125,0.017,0.01025,0.04225,0.0515
2017-03-01 18:41:00,9.76843,9.90131,2.53571,26.7626,26.9595,-2.18776,0.376,0.302,0.01225,0.01125,0.0158125,0.010375,0.04075,0.0505
2017-03-01 18:42:00,9.76686,9.90356,2.584,26.7637,26.9638,-2.18174,0.388,0.298,0.01175,0.0103125,0.01525,0.0099375,0.04175,0.0515
2017-03-01 18:43:00,9.75846,9.9065,2.58096,26.7654,26.9916,-2.18475,0.384,0.318,0.01175,0.011,0.016125,0.0109375,0.04075,0.0515
2017-03-01 18:44:00,9.77112,9.90458,2.587,26.7681,27.0022,-2.1787,0.382,0.304,0.0113125,0.0104375,0.0154375,0.010125,0.042,0.0515
2017-03-01 18:45:00,9.77168,9.9048,2.56588,26.7691,27.0053,-2.18776,0.384,0.316,0.0119375,0.011625,0.0155625,0.0101875,0.041,0.053
2017-03-01 18:46:00,9.76484,9.90492,2.60208,26.7713,27.0114,-2.19079,0.39,0.3,0.0118125,0.0108125,0.016,0.0103125,0.041,0.05075
2017-03-01 18:47:00,9.77302,9.9065,2.59908,26.7732,27.0023,-2.20286,0.382,0.31,0.0121875,0.0104375,0.01525,0.0100625,0.04025,0.05125
2017-03-01 18:48:00,9.74627,9.9083,2.61416,26.771,26.9933,-2.19684,0.376,0.292,0.011125,0.010625,0.01575,0.0101875,0.04075,0.05075
2017-03-01 18:49:00,9.7663,9.9065,2.63526,26.7701,27.0155,-2.19985,0.388,0.3,0.0118125,0.010875,0.0141875,0.0100625,0.04075,0.05075
2017-03-01 18:50:00,9.77168,9.91079,2.62925,26.7707,27.0296,-2.1787,0.378,0.306,0.01125,0.0104375,0.0155625,0.0101875,0.041,0.05075
2017-03-01 18:51:00,9.76417,9.91034,2.62321,26.7743,27.0383,-2.21495,0.382,0.314,0.0125,0.0120625,0.0156875,0.011125,0.04175,0.05125
2017-03-01 18:52:00,9.75242,9.91147,2.61717,26.7766,27.0676,-2.23005,0.394,0.31,0.0119375,0.01025,0.015125,0.0099375,0.0405,0.05125
2017-03-01 18:53:00,9.74537,9.91677,2.61416,26.7775,27.0559,-2.24214,0.37,0.308,0.0115625,0.0105625,0.0150625,0.0104375,0.04075,0.05075
2017-03-01 18:54:00,9.75634,9.91406,2.61113,26.7778,27.0448,-2.17265,0.374,0.304,0.011,0.01125,0.0138125,0.009875,0.03975,0.05325
2017-03-01 18:55:00,9.7607,9.91226,2.62017,26.7786,27.0454,-2.23005,0.378,0.312,0.0118125,0.011,0.0155,0.012125,0.04,0.051
2017-03-01 18:56:00,9.76316,9.91192,2.61416,26.7796,27.0535,-2.20286,0.384,0.304,0.011625,0.0108125,0.0165,0.010875,0.04075,0.05025
2017-03-01 18:57:00,9.7766,9.91282,2.60812,26.7808,27.089,-2.18174,0.368,0.306,0.0115,0.01125,0.015375,0.0103125,0.0405,0.051
2017-03-01 18:58:00,9.78512,9.91474,2.61717,26.7829,27.132,-2.19985,0.378,0.306,0.0119375,0.011,0.0140625,0.0101875,0.04025,0.0505
2017-03-01 18:59:00,9.79005,9.91655,2.59605,26.7875,27.1415,-2.1938,0.38,0.314,0.010875,0.0104375,0.014875,0.0104375,0.03975,0.05075
2017-03-01 19:00:00,9.79084,9.91745,2.55984,26.7902,27.1355,-2.23005,0.376,0.296,0.01125,0.010875,0.0145625,0.0100625,0.0395,0.04975
2017-03-01 19:01:00,9.79241,9.91677,2.62925,26.7924,27.1367,-2.22704,0.384,0.3,0.0120625,0.01125,0.01475,0.010875,0.04025,0.05075
2017-03-01 19:02:00,9.78815,9.91756,2.56588,26.7944,27.1458,-2.17265,0.368,0.306,0.012125,0.01075,0.013875,0.01,0.0405,0.05075
2017-03-01 19:03:00,9.78714,9.91813,2.55984,26.7966,27.1492,-2.18174,0.39,0.294,0.010125,0.010125,0.01425,0.0100625,0.04,0.0505
2017-03-01 19:04:00,9.78579,9.91881,2.60208,26.7995,27.14,-2.17569,0.362,0.296,0.009875,0.0103125,0.014875,0.009625,0.03925,0.05025
2017-03-01 19:05:00,9.7849,9.91971,2.62321,26.802,27.1337,-2.18776,0.386,0.304,0.011,0.011,0.0153125,0.00975,0.0395,0.0505
2017-03-01 19:06:00,9.7803,9.91824,2.63526,26.8045,27.1331,-2.19079,0.366,0.306,0.0114375,0.012125,0.0155625,0.0106875,0.0405,0.051
2017-03-01 19:07:00,9.77448,9.91971,2.57192,26.8072,27.1342,-2.19985,0.36,0.29,0.0091875,0.0093125,0.0135,0.009375,0.03975,0.04825
2017-03-01 19:08:00,9.77078,9.92039,2.62621,26.8094,27.1422,-2.23911,0.386,0.302,0.012125,0.0103125,0.0151875,0.0103125,0.039,0.05025
2017-03-01 19:09:00,9.77246,9.9196,2.62017,26.8116,27.1561,-2.23306,0.374,0.3,0.0110625,0.010625,0.0143125,0.0094375,0.04075,0.0505
2017-03-01 19:10:00,9.77022,9.9214,2.61717,26.8137,27.1629,-2.23005,0.382,0.3,0.0120625,0.011375,0.0145,0.0101875,0.0395,0.0505
2017-03-01 19:11:00,9.76675,9.92129,2.62321,26.8158,27.1686,-2.2361,0.39,0.3,0.0104375,0.0105,0.0155,0.0099375,0.03975,0.05075
2017-03-01 19:12:00,9.76328,9.9214,2.62017,26.818,27.1716,-2.23306,0.38,0.294,0.010375,0.0129375,0.014875,0.0103125,0.039,0.05
2017-03-01 19:13:00,9.76048,9.92208,2.60812,26.8198,27.1759,-2.21796,0.386,0.302,0.01,0.0101875,0.01375,0.0101875,0.039,0.052
2017-03-01 19:14:00,9.75522,9.92061,2.61113,26.8212,27.1774,-2.18475,0.398,0.308,0.0110625,0.011125,0.0156875,0.0110625,0.04175,0.0525
2017-03-01 19:15:00,9.75152,9.92299,2.55683,26.8219,27.1773,-2.24816,0.376,0.3,0.0100625,0.0106875,0.014,0.009375,0.039,0.05
2017-03-01 19:16:00,9.74817,9.9231,2.57192,26.8221,27.1773,-2.19079,0.396,0.312,0.0115,0.0105625,0.01475,0.0103125,0.0405,0.05075
2017-03-01 19:17:00,9.74492,9.92299,2.59908,26.8235,27.1764,-2.19985,0.394,0.314,0.0115,0.0104375,0.01475,0.010125,0.0405,0.051
2017-03-01 19:18:00,9.74504,9.92389,2.61113,26.8252,27.1741,-2.221,0.39,0.3,0.011625,0.010875,0.01575,0.0105625,0.041,0.05175
2017-03-01 19:19:00,9.74504,9.92332,2.61416,26.8267,27.1699,-2.2089,0.356,0.282,0.009375,0.009375,0.013625,0.009375,0.0395,0.0495
2017-03-01 19:20:00,9.74414,9.92479,2.57796,26.8278,27.1681,-2.19985,0.372,0.314,0.0118125,0.01075,0.0145625,0.011,0.04075,0.05175
2017-03-01 19:21:00,9.74358,9.92513,2.56891,26.8287,27.17,-2.1787,0.38,0.316,0.01175,0.0111875,0.015,0.0108125,0.041,0.052
2017-03-01 19:22:00,9.74425,9.92615,2.60812,26.8299,27.1724,-2.16965,0.37,0.302,0.011875,0.01075,0.015125,0.01025,0.0395,0.052
2017-03-01 19:23:00,9.74459,9.9266,2.62017,26.8314,27.1737,-2.18776,0.376,0.302,0.011375,0.010625,0.01525,0.01025,0.041,0.05125
2017-03-01 19:24:00,9.7447,9.92954,2.61113,26.8331,27.1737,-2.18776,0.406,0.308,0.0110625,0.011125,0.01525,0.0103125,0.041,0.0505
2017-03-01 19:25:00,9.74526,9.93157,2.59304,26.835,27.173,-2.18475,0.372,0.3,0.011875,0.0105,0.016,0.0106875,0.0405,0.0505
2017-03-01 19:26:00,9.74571,9.93327,2.62017,26.8365,27.1727,-2.19079,0.384,0.314,0.0114375,0.01075,0.0138125,0.0098125,0.04075,0.05075
2017-03-01 19:27:00,9.74739,9.93553,2.62017,26.8376,27.1735,-2.1938,0.386,0.31,0.0114375,0.0115,0.0149375,0.0111875,0.0405,0.0515
2017-03-01 19:28:00,9.74761,9.93779,2.60208,26.8387,27.1745,-2.1938,0.368,0.3,0.0114375,0.01025,0.0151875,0.01,0.04025,0.051
2017-03-01 19:29:00,9.74929,9.93938,2.55079,26.8401,27.1757,-2.18776,0.374,0.31,0.012,0.0101875,0.01425,0.0096875,0.039,0.05075
2017-03-01 19:30:00,9.75186,9.94198,2.61717,26.8415,27.1763,-2.18475,0.376,0.314,0.01075,0.0114375,0.01425,0.010625,0.04025,0.05075
2017-03-01 19:31:00,9.75443,9.94458,2.57192,26.8425,27.1757,-2.18475,0.38,0.306,0.01075,0.0104375,0.0145625,0.0098125,0.0405,0.051
2017-03-01 19:32:00,9.75667,9.94763,2.587,26.844,27.1751,-2.18776,0.37,0.312,0.0111875,0.0108125,0.015375,0.0106875,0.0395,0.0515
2017-03-01 19:33:00,9.75858,9.95092,2.62321,26.8453,27.1749,-2.18776,0.378,0.302,0.011,0.0091875,0.0146875,0.0101875,0.0405,0.05075
2017-03-01 19:34:00,9.76126,9.95352,2.59908,26.8463,27.1752,-2.18174,0.38,0.308,0.0111875,0.0105,0.013375,0.0100625,0.04,0.04975
2017-03-01 19:35:00,9.76137,9.95657,2.62925,26.8478,27.1754,-2.18475,0.38,0.316,0.0108125,0.010375,0.015,0.0100625,0.04075,0.05125
2017-03-01 19:36:00,9.76316,9.95952,2.62017,26.8495,27.1757,-2.19684,0.378,0.308,0.0105625,0.0111875,0.0159375,0.0105625,0.0405,0.05
2017-03-01 19:37:00,9.76395,9.96269,2.63526,26.8506,27.1765,-2.19079,0.366,0.296,0.01125,0.0105,0.0148125,0.0103125,0.04025,0.05175
2017-03-01 19:38:00,9.76484,9.9645,2.62621,26.8511,27.1777,-2.18475,0.376,0.308,0.0114375,0.010625,0.0150625,0.0101875,0.03975,0.051
2017-03-01 19:39:00,9.7672,9.96631,2.62321,26.8513,27.1786,-2.23005,0.37,0.312,0.0118125,0.0108125,0.015,0.00925,0.04,0.05075
2017-03-01 19:40:00,9.76966,9.96812,2.61416,26.8517,27.1789,-2.18475,0.38,0.312,0.0119375,0.0109375,0.0149375,0.0099375,0.0405,0.05125
2017-03-01 19:41:00,9.7719,9.97027,2.62321,26.8521,27.1791,-2.1787,0.364,0.298,0.011375,0.0106875,0.0131875,0.00975,0.03975,0.05025
2017-03-01 19:42:00,9.77201,9.97209,2.61113,26.8526,27.1794,-2.18475,0.378,0.318,0.011625,0.01125,0.0153125,0.0109375,0.04075,0.0515
2017-03-01 19:43:00,9.77313,9.97334,2.61416,26.853,27.1801,-2.18776,0.392,0.302,0.0115,0.0109375,0.0135,0.009625,0.03925,0.051
2017-03-01 19:44:00,9.77448,9.97617,2.62621,26.8536,27.1808,-2.23306,0.386,0.314,0.011375,0.0110625,0.016375,0.010125,0.0405,0.051
2017-03-01 19:45:00,9.77481,9.98093,2.56891,26.8548,27.1808,-2.19985,0.374,0.316,0.0101875,0.01075,0.0155625,0.0105,0.04,0.05075
2017-03-01 19:46:00,9.77649,9.98149,2.61717,26.856,27.1803,-2.22401,0.382,0.314,0.0115,0.011,0.0149375,0.0105625,0.0405,0.0515
2017-03-01 19:47:00,9.7775,9.98376,2.58096,26.8571,27.1798,-2.19079,0.386,0.31,0.0113125,0.01125,0.014375,0.010875,0.0405,0.051
2017-03-01 19:48:00,9.77873,9.98773,2.61113,26.8589,27.1796,-2.19079,0.39,0.312,0.01175,0.01175,0.0143125,0.0109375,0.04025,0.05125
2017-03-01 19:49:00,9.78075,9.99023,2.61416,26.8606,27.1797,-2.20286,0.386,0.3,0.0110625,0.01125,0.01525,0.0101875,0.04025,0.05125
2017-03-01 19:50:00,9.78445,9.99147,2.56891,26.8621,27.1798,-2.1938,0.378,0.31,0.01125,0.0119375,0.016375,0.01,0.0405,0.051
2017-03-01 19:51:00,9.79084,9.9959,2.60509,26.8634,27.1802,-2.19079,0.378,0.318,0.0105625,0.0108125,0.0151875,0.0111875,0.04075,0.05125
2017-03-01 19:52:00,9.79981,9.99862,2.55984,26.8644,27.1805,-2.1938,0.38,0.304,0.0104375,0.010625,0.0149375,0.0095625,0.0395,0.04975
2017-03-01 19:53:00,9.81081,10.0018,2.55383,26.8647,27.1813,-2.18174,0.384,0.308,0.0113125,0.0118125,0.014375,0.0105,0.0405,0.051
2017-03-01 19:54:00,9.81934,10.0053,2.61717,26.865,27.1828,-2.23306,0.382,0.306,0.011125,0.011125,0.0145,0.0103125,0.04,0.05075
2017-03-01 19:55:00,9.82675,10.0083,2.61113,26.8652,27.184,-2.18174,0.38,0.3,0.010125,0.011125,0.015125,0.0103125,0.041,0.05225
2017-03-01 19:56:00,9.8308,10.0116,2.584,26.8653,27.1847,-2.19684,0.384,0.29,0.0115,0.0109375,0.01625,0.0101875,0.04,0.05125
2017-03-01 19:57:00,9.83698,10.0139,2.62017,26.8657,27.1851,-2.18174,0.384,0.304,0.0111875,0.0111875,0.0148125,0.010375,0.04025,0.05125
2017-03-01 19:58:00,9.84519,10.0176,2.61113,26.8661,27.1856,-2.21495,0.39,0.304,0.0106875,0.011125,0.01425,0.010375,0.0405,0.0505
2017-03-01 19:59:00,9.85205,\N,2.61717,26.8667,27.1862,-2.17265,0.376,0.3,0.0111875,0.0108125,0.014875,0.01075,0.04,0.0515
2017-03-01 20:00:00,9.85205,10.0176,2.61717,26.8667,27.1862,-2.17265,0.382,0.31,0.0105,0.011,0.013625,0.0104375,0.04,0.052
2017-03-01 20:01:00,9.86747,10.0272,2.63829,26.8683,27.1882,-2.21194,0.382,0.312,0.0114375,0.01125,0.014875,0.0098125,0.041,0.0505
2017-03-01 20:02:00,9.87817,10.0276,2.63526,26.8692,27.1889,-2.22401,0.392,0.298,0.01075,0.010625,0.0156875,0.0100625,0.0405,0.051
2017-03-01 20:03:00,9.88448,10.0295,2.62925,26.8702,27.1892,-2.20286,0.372,0.316,0.011625,0.011125,0.0146875,0.0100625,0.03975,0.051
2017-03-01 20:04:00,9.89248,10.0343,2.61416,26.8711,27.1894,-2.21495,0.378,0.31,0.0103125,0.01,0.0145625,0.0118125,0.04,0.05125
2017-03-01 20:05:00,9.89834,10.0373,2.60208,26.8721,27.19,-2.19079,0.386,0.296,0.0099375,0.0104375,0.01525,0.0100625,0.0405,0.05125
2017-03-01 20:06:00,9.90804,10.0416,2.59001,26.873,27.1907,-2.18475,0.396,0.314,0.01275,0.010875,0.0155,0.0105625,0.04,0.05075
2017-03-01 20:07:00,9.91854,10.0441,2.584,26.8738,27.1917,-2.18174,0.378,0.3,0.0115,0.0111875,0.014375,0.0094375,0.03975,0.05075
2017-03-01 20:08:00,9.92904,10.0481,2.59304,26.8744,27.1928,-2.16664,0.376,0.324,0.0113125,0.0111875,0.0148125,0.0108125,0.04,0.0515
2017-03-01 20:09:00,9.93594,10.0521,2.60509,26.875,27.1936,-2.18776,0.38,0.312,0.0104375,0.0116875,0.0144375,0.0099375,0.0405,0.051
2017-03-01 20:10:00,9.94215,10.0557,2.61717,26.8757,27.1942,-2.19684,0.378,0.314,0.0108125,0.011,0.0150625,0.009875,0.04025,0.05075
2017-03-01 20:11:00,9.9495,10.0599,2.60509,26.8764,27.1944,-2.18475,0.39,0.312,0.010875,0.010875,0.01475,0.011,0.04075,0.05175
2017-03-01 20:12:00,9.95799,10.0633,2.57192,26.8774,27.1953,-2.18475,0.368,0.302,0.0106875,0.0113125,0.014625,0.0103125,0.03975,0.051
2017-03-01 20:13:00,9.96964,10.0659,2.60208,26.8788,27.1956,-2.16965,0.386,0.308,0.009625,0.0106875,0.0144375,0.01025,0.0405,0.0515
2017-03-01 20:14:00,9.98245,10.0694,2.59605,26.88,27.1961,-2.1787,0.38,0.304,0.010875,0.0105625,0.014625,0.009875,0.039,0.0505
2017-03-01 20:15:00,9.99378,10.0731,2.59908,26.8813,27.1961,-2.19079,0.39,0.316,0.0110625,0.0113125,0.0141875,0.0103125,0.04,0.05075
2017-03-01 20:16:00,10.0015,10.0766,2.61416,26.8827,27.1957,-2.20589,0.374,0.3,0.0108125,0.01075,0.015125,0.0103125,0.04075,0.051
2017-03-01 20:17:00,10.0114,10.0819,2.63526,26.8842,27.1952,-2.1938,0.398,0.314,0.011125,0.0113125,0.0145,0.010375,0.03975,0.051
2017-03-01 20:18:00,10.0218,10.0846,2.62321,26.8856,27.1945,-2.23911,0.374,0.308,0.011125,0.0105625,0.0141875,0.0100625,0.03975,0.051
2017-03-01 20:19:00,10.0351,10.0876,2.63225,26.8861,27.1941,-2.1787,0.372,0.302,0.0085625,0.0090625,0.0135,0.009375,0.039,0.05175
2017-03-01 20:20:00,10.0497,10.0911,2.59908,26.8861,27.1939,-2.22401,0.376,0.312,0.0098125,0.0105,0.01425,0.0099375,0.04,0.0505
2017-03-01 20:21:00,10.0586,10.0947,2.60509,26.8862,27.1938,-2.19079,0.366,0.304,0.010875,0.0105,0.014375,0.0105625,0.0405,0.051
2017-03-01 20:22:00,10.0642,10.0971,2.61416,26.8865,27.1939,-2.19079,0.398,0.3,0.011625,0.0115,0.015,0.0104375,0.04,0.05175
2017-03-01 20:23:00,10.0692,10.102,2.62925,26.8868,27.1939,-2.23911,0.374,0.304,0.0103125,0.010375,0.0136875,0.00975,0.039,0.05
2017-03-01 20:24:00,10.0801,10.1048,2.62321,26.8872,27.1937,-2.23306,0.368,0.298,0.0109375,0.0099375,0.0141875,0.0098125,0.0395,0.05025
2017-03-01 20:25:00,10.0971,10.1089,2.62321,26.8872,27.1938,-2.20589,0.388,0.304,0.0120625,0.011,0.015125,0.0113125,0.0395,0.05075
2017-03-01 20:26:00,10.1191,10.1124,2.62321,26.8879,27.1939,-2.18776,0.374,0.322,0.011125,0.0104375,0.0138125,0.0095,0.04025,0.05075
2017-03-01 20:27:00,10.1371,10.1163,2.57796,26.8882,27.194,-2.1787,0.402,0.31,0.0105,0.0114375,0.0146875,0.0099375,0.0395,0.05075
2017-03-01 20:28:00,10.1521,10.1193,2.57492,26.8894,27.1946,-2.20286,0.39,0.31,0.0114375,0.012,0.014125,0.0103125,0.03975,0.0505
2017-03-01 20:29:00,10.1691,10.1229,2.62017,26.8906,27.1958,-2.20589,0.388,0.304,0.0108125,0.011375,0.01425,0.010125,0.04,0.05225
2017-03-01 20:30:00,10.1846,10.1275,2.62017,26.8908,27.1969,-2.1938,0.378,0.304,0.01075,0.0113125,0.01425,0.01,0.03925,0.051
2017-03-01 20:31:00,10.1914,10.131,2.61113,26.8915,27.1974,-2.18776,0.382,0.312,0.01075,0.0115,0.0141875,0.0109375,0.04025,0.05125
2017-03-01 20:32:00,10.198,10.1343,2.56287,26.8927,27.1977,-2.16965,0.372,0.308,0.01125,0.0106875,0.01475,0.0113125,0.04025,0.051
2017-03-01 20:33:00,10.2042,10.1383,2.57492,26.8934,27.1979,-2.1787,0.4,0.306,0.0105,0.01025,0.014125,0.0105,0.0405,0.05125
2017-03-01 20:34:00,10.2117,10.142,2.62621,26.8939,27.1982,-2.19079,0.37,0.3,0.0089375,0.0095,0.0134375,0.0090625,0.03825,0.04875
2017-03-01 20:35:00,10.2213,10.1457,2.57492,26.8948,27.1986,-2.1938,0.38,0.308,0.010375,0.0104375,0.014375,0.01075,0.0395,0.0515
2017-03-01 20:36:00,10.2333,10.1501,2.60812,26.8965,27.1991,-2.18776,0.38,0.308,0.011,0.0114375,0.013875,0.0098125,0.04,0.0505
2017-03-01 20:37:00,10.2396,10.153,2.62321,26.8984,27.1994,-2.22704,0.372,0.306,0.0100625,0.0108125,0.01375,0.008375,0.03875,0.05075
2017-03-01 20:38:00,10.2398,10.1568,2.60812,26.8996,27.1997,-2.1787,0.386,0.306,0.0115625,0.0109375,0.0145625,0.0104375,0.04,0.05075
2017-03-01 20:39:00,10.2391,10.1608,2.61717,26.9004,27.1996,-2.17265,0.39,0.316,0.011625,0.011125,0.0153125,0.0098125,0.041,0.052
2017-03-01 20:40:00,10.2485,10.1623,2.61416,26.9002,27.1995,-2.221,0.398,0.312,0.0104375,0.01,0.0141875,0.0098125,0.0395,0.051
2017-03-01 20:41:00,10.2701,10.1668,2.60812,26.9004,27.1994,-2.24515,0.368,0.302,0.0105625,0.0115,0.0148125,0.01025,0.03925,0.0505
2017-03-01 20:42:00,10.2937,10.1682,2.60509,26.9007,27.1992,-2.23306,0.382,0.306,0.011,0.01125,0.0149375,0.0105,0.03975,0.0505
2017-03-01 20:43:00,10.3037,10.1718,2.62017,26.9011,27.1995,-2.24515,0.392,0.298,0.0106875,0.010625,0.0136875,0.0108125,0.03975,0.05075
2017-03-01 20:44:00,10.3055,10.1769,2.58096,26.9015,27.2005,-2.2089,0.388,0.31,0.0120625,0.0106875,0.014375,0.010125,0.04,0.04975
2017-03-01 20:45:00,10.31,10.1794,2.584,26.9025,27.2018,-2.20286,0.386,0.312,0.01,0.0115,0.0153125,0.0105625,0.04025,0.05175
2017-03-01 20:46:00,10.3208,10.183,2.57796,26.9038,27.2027,-2.2361,0.388,0.316,0.011125,0.0115,0.0155625,0.010125,0.0395,0.05025
2017-03-01 20:47:00,10.3367,10.1863,2.56588,26.9055,27.2036,-2.23306,0.39,0.304,0.0111875,0.0105625,0.014375,0.009875,0.039,0.05125
2017-03-01 20:48:00,10.3508,10.1895,2.55079,26.9065,27.2043,-2.22704,0.384,0.31,0.011125,0.0114375,0.0146875,0.0104375,0.03975,0.0505
2017-03-01 20:49:00,10.3615,10.1919,2.57492,26.9072,27.205,-2.18776,0.366,0.304,0.011,0.01,0.0139375,0.0100625,0.0395,0.05
2017-03-01 20:50:00,10.371,10.1955,2.56287,26.9079,27.205,-2.18174,0.384,0.318,0.0104375,0.011125,0.01425,0.01025,0.04,0.0505
2017-03-01 20:51:00,10.3756,10.1996,2.59605,26.9079,27.2047,-2.19985,0.382,0.306,0.01125,0.0104375,0.0148125,0.010875,0.0395,0.052
2017-03-01 20:52:00,10.3798,10.2034,2.61717,26.9082,27.2042,-2.1938,0.382,0.308,0.01075,0.0110625,0.0146875,0.0103125,0.04025,0.0505
2017-03-01 20:53:00,10.3826,10.2056,2.56588,26.9081,27.2039,-2.18174,0.378,0.314,0.0108125,0.010625,0.014375,0.010625,0.04025,0.0505
2017-03-01 20:54:00,10.3868,10.2094,2.56287,26.9083,27.2041,-2.17265,0.386,0.304,0.0105625,0.010125,0.0139375,0.01075,0.03975,0.0505
2017-03-01 20:55:00,10.3938,10.213,2.61416,26.9087,27.2044,-2.18475,0.388,0.318,0.0094375,0.010625,0.0153125,0.0105625,0.04025,0.051
2017-03-01 20:56:00,10.4061,10.2161,2.55984,26.9089,27.2049,-2.17569,0.39,0.31,0.009625,0.01025,0.014375,0.009875,0.0405,0.051
2017-03-01 20:57:00,10.4165,10.2204,2.56287,26.9092,27.2055,-2.17569,0.384,0.298,0.0095625,0.0100625,0.014375,0.0094375,0.039,0.0495
2017-03-01 20:58:00,10.4266,10.2237,2.59908,26.9098,27.206,-2.17569,0.39,0.304,0.0115625,0.011,0.014625,0.011,0.04025,0.0505
2017-03-01 20:59:00,10.4336,10.2268,2.61416,26.9109,27.2064,-2.16965,0.382,0.314,0.01,0.01125,0.0140625,0.01075,0.04025,0.051
